WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
extortion               10     1     9     9     3   563   231     3     3     3       1
*Blink                  10   -99     9     9   -99   -99   103   -99   -99   -99     -99
rackets                 10     1     7     7    11   564   176     1     1   -99       1
rackets                 10     1     7     7    10   564    52     0     0     1       1
extortion               10     1     9     9     8   563   345     8     8     2       1
rackets                 10     1     7     7    15   564   232     5     5    -7       1
press                   10     1     5     5    25   566   200     3     3   -10      14
gangs.                  10     1     6     5    30   567   188     2     2    -5       1
*Blink                  10   -99     6     5   -99   -99    83   -99   -99   -99     -99
can                     10     1     3     3    44   570   212     3     3   -99     123
can                     10     1     3     3    43   570   210     2     2     1     123
done                    10     1     4     4    49   572   175     1     1    -6      25
Lanka,                  10     1     6     5    61   575   208     1     1   -12       5
can                     10     1     3     3    72   577   229     2     2   -11     123
*Blink                  10   -99     3     3   -99   -99   102   -99   -99   -99     -99
done                    10     2     4     4     4   579   103     4     4   -99      25
*Blink                  10   -99     4     4   -99   -99    58   -99   -99   -99     -99
much                    10     2     4     4    31   584    56     2     2   -99      97
too                     10     2     3     3    27   583   181     2     2     4      56
much                    10     2     4     4    32   584   240     3     3    -5      97
that                    10     2     4     4    45   587   208     3     3   -13     871
Ariel                   10     2     5     5    51   588   279     4     4    -6       2
Sharon                  10     2     6     6    57   589   178     4     4    -6       2
recognise               10     2     9     9    69   591   232     4     4   -12       6
recognise               10     2     9     9    71   591   148     6     6    -2       6
the                     10     2     3     3    77   592   254     2     2    -6    3511
yesterday's             10     3    11    11    18   595   165     2     2   -99     -99
yesterday's             10     3    11    11    23   595   175     7     7    -5     -99
announcement            10     3    12    12    34   596    63     6     6   -11       1
*Blink                  10   -99    12    12   -99   -99   107   -99   -99   -99     -99
Oslo                    10     3     4     4    46   598   243     2     2   -99       2
Oslo                    10     3     4     4    46   598   211     2     2     0       2
his                     10     3     3     3    54   600   176     1     1    -8     161
slide                   10     3     5     5    62   601   186     5     5    -8       1
his                     10     3     3     3    55   600   277     2     2     7     161
into                    10     3     4     4    64   602   134     1     1    -9      82
slide                   10     3     5     5    59   601   341     2     2     5       1
war                     10     3     3     3    69   603   253     1     1   -10      28
with                    10     3     4     4    75   604   194     3     3    -6     393
Palestinian             10     4    11    11     5   605   268     5     5   -99       3
guerillas.              10     4    10     9    19   606   320     7     7   -14       2
guerillas.              10     4    10     9    16   606   185     4     4     3       2
prefers                 10     4     7     7    29   608    97     3     3   -13       3
to                      10     4     2     2    35   609    59     1     1    -6    1597
a                       10     4     1     1    42   611   188     0     0    -7    1434
false                   10     4     5     5    49   612   398     5     5    -7       2
analogy                 10     4     7     7    56   613   266     6     6    -7       2
analogy                 10     4     7     7    54   613   116     4     4     2       2
response                10     4     8     8    68   616   146     1     1   -14      10
response                10     4     8     8    74   616   208     7     7    -6      10
United                  10     5     6     6     6   619   120     2     2   -99      16
form                    10     5     4     4    23   623   179     0     0   -17      18
terrorism               10     5     9     9    31   625   191     0     0    -8       5
form                    10     5     4     4    23   623   300     0     0     8      18
of                      10     5     2     2    30   624   214     2     2    -7    1757
form                    10     5     4     4    23   623   252     0     0     7      18
terrorism               10     5     9     9    33   625   186     2     2   -10       5
terrorism               10     5     9     9    38   625   214     7     7    -5       5
which,                  10     5     6     5    46   626   266     5     5    -8     152
superficially           10     5    13    13    57   628   267     3     3   -11       1
similar                 10     5     7     7    70   629   189     2     2   -13      10
to                      10     5     2     2    76   630   360     0     0    -6    1597
*Off-screen             11   -99     2     2   -99   -99   167   -99   -99   -99     -99
the                     11     1     3     3     9   633   195     1     1   -99    3511
of                      11     1     2     2     7   632   160     2     2     2    1757
Tigers                  11     1     6     6    19   635   150     1     1   -12       3
Hamas,                  11     1     6     5    29   637   166     0     0   -10       1
Hamas,                  11     1     6     5    33   637   121     4     4    -4       1
*Blink                  11   -99     6     5   -99   -99    80   -99   -99   -99     -99
fact                    11     1     4     4    42   640   271     0     0   -99      32
in                      11     1     2     2    40   639   253     1     1     2    1091
fact                    11     1     4     4    46   640   103     4     4    -6      32
is                      11     1     2     2    38   638   309     2     2     8     717
fact                    11     1     4     4    42   640   303     0     0    -4      32
different.              11     1    10     9    53   642   331     0     0   -11      24
different.              11     1    10     9    60   642   114     7     7    -7      24
conflicts               11     1     9     9    73   644   274     5     5   -13       2
in                      11     1     2     2    80   645   201     2     2    -7    1091
Israel-Palestine        11     2    16    16    16   649   292     2     2   -99     -99
Israel-Palestine        11     2    16    16    27   649   201    13    13   -11     -99
Israel-Palestine        11     2    16    16    21   649   206     7     7     6     -99
Israel-Palestine        11     2    16    16    19   649   176     5     5     2     -99
essentially             11     2    11    11    36   651   160     1     1   -17       4
essentially             11     2    11    11    45   651   162    10    10    -9       4
between                 11     2     7     7    53   652   195     6     6    -8      42
groups                  11     2     6     6    64   654   269     2     2   -11       8
groups                  11     2     6     6    63   654   202     1     1     1       8
*Off-screen             11   -99     6     6   -99   -99   484   -99   -99   -99     -99
territory;              11     3    10     9     2   657    71     2     2   -99       3
*Blink                  11   -99    10     9   -99   -99    79   -99   -99   -99     -99
territory;              11     3    10     9     6   657   243     6     6   -99       3
territory;              11     3    10     9     7   657   127     7     7    -1       3
motivation              11     3    10    10    18   659   530     3     3   -11       2
motivation              11     3    10    10    24   659   138     9     9    -6       2
al-Qa'ida               11     3     9     9    33   661   361     4     4    -9     -99
of                      11     3     2     2    28   660   162     2     2     5    1757
is                      11     3     2     2    39   662   177     0     0   -11     717
apocalyptic             11     3    11    11    48   663   366     6     6    -9       1
religiosity.            11     3    12    11    60   664   140     6     6   -12       1
apocalyptic             11     3    11    11    49   663   650     7     7    11       1
apocalyptic             11     3    11    11    47   663   251     5     5     2       1
apocalyptic             11     3    11    11    52   663   239    10    10    -5       1
in                      11     3     2     2    75   666   204     1     1   -23    1091
*Off-screen             11   -99     2     2   -99   -99   133   -99   -99   -99     -99
religiosity.            11     3    12    11    63   664   383     9     9   -99       1
religiosity.            11     3    12    11    66   664   200    12    12    -3       1
religiosity.            11     3    12    11    62   664   549     8     8     4       1
*Blink                  11   -99    12    11   -99   -99   107   -99   -99   -99     -99
As                      11     3     2     2    73   665   231     2     2   -99     422
in                      11     3     2     2    76   666    63     2     2    -3    1091
Northern                11     4     8     8     4   667   176     4     4   -99       8
as                      11     4     2     2    18   669   146     0     0   -14     422
Sri                     11     4     3     3    26   671   196     2     2    -8       8
in                      11     4     2     2    23   670   115     2     2     3    1091
Middle                  11     4     6     6    46   676   137     1     1   -23      12
Lanka,                  11     4     6     5    32   672   131     4     4    14       5
Sri                     11     4     3     3    24   671   241     0     0     8       8
Middle                  11     4     6     6    47   676   190     2     2   -23      12
East,                   11     4     5     4    54   677   128     2     2    -7       5
only                    11     4     4     4    66   679   277     4     4   -12      97
to                      11     4     2     2    72   681   122     1     1    -6    1597
achieve                 11     5     7     7     5   682   173     5     5   -99       7
lasting                 11     5     7     7    15   684   206     5     5   -10       3
achieve                 11     5     7     7     2   682   195     2     2    13       7
by                      11     5     2     2    27   687   121     0     0   -25     252
is                      11     5     2     2    26   686    97     2     2     1     717
negotiation             11     5    11    11    33   688   224     3     3    -7       1
compromise.             11     5    11    10    50   690   214     4     4   -17       6
compromise.             11     5    11    10    54   690    97     8     8    -4       6
experience              11     5    10    10    73   692   127     7     7   -19      17
*Blink                  12   -99    10    10   -99   -99    79   -99   -99   -99     -99
*Off-screen             12   -99    10    10   -99   -99   198   -99   -99   -99     -99
Northern                12     1     8     8     5   694   180     5     5   -99       8
as                      12     1     2     2    18   696   188     0     0   -13     422
Ireland,                12     1     8     7    12   695   271     3     3     6      12
well                    12     1     4     4    22   697   216     1     1   -10      48
the                     12     1     3     3    29   699   156     0     0    -7    3511
fate                    12     1     4     4    36   700   365     3     3    -7       1
Middle                  12     1     6     6    46   703   242     1     1   -10      12
peace                   12     1     5     5    57   705   157     0     0   -11       4
deal                    12     1     4     4    64   706   175     1     1    -7      17
peace                   12     1     5     5    61   705   258     4     4     3       4
signed                  12     1     6     6    70   707   287     2     2    -9       5
in                      12     1     2     2    75   708   228     0     0    -5    1091
*Blink                  12   -99     2     2   -99   -99   123   -99   -99   -99     -99
1993,                   12     2     5     4     9   711   243     1     1   -99     -99
1993,                   12     2     5     4     9   711   106     1     1     0     -99
1993,                   12     2     5     4    12   711   259     4     4    -3     -99
suggests                12     2     8     8    20   712   123     6     6    -8       9
there                   12     2     5     5    29   714   186     1     1    -9     189
still                   12     2     5     5    36   715   225     2     2    -7      52
a                       12     2     1     1    43   717   190     0     0    -7    1434
there                   12     2     5     5    33   714   462     5     5    10     189
is                      12     2     2     2    41   716   215     1     1    -8     717
long                    12     2     4     4    47   718   159     2     2    -6      43
go                      12     2     2     2    59   721   312     2     2   -12      40
Lanka.                  12     2     6     5    69   724   216     2     2   -10       5
Lanka.                  12     2     6     5    72   724   165     5     5    -3       5
However,                12     3     8     7     4   725   200     4     4   -99      38
*Blink                  12   -99     8     7   -99   -99   166   -99   -99   -99     -99
now,                    12     3     4     3    15   727   152     2     2   -99     107
new                     12     3     3     3    25   729    55     3     3   -10      93
new                     12     3     3     3    25   729   223     3     3     0      93
prime                   12     3     5     5    38   732   106     1     1   -13      19
*Blink                  12   -99     5     5   -99   -99   100   -99   -99   -99     -99
prime                   12     3     5     5    40   732   243     3     3   -99      19
Ranil                   12     3     5     5    57   734   393     4     4   -17       1
Wickremasinghe,         12     3    15    14    64   735   421     5     5    -7       1
and                     12     3     3     3    76   736   153     1     1   -12    1283
Norwegian               12     4     9     9    10   738   164     6     6   -99       1
*Blink                  12   -99     9     9   -99   -99   201   -99   -99   -99     -99
which                   12     4     5     5    27   740   156     1     1   -99     152
government,             12     4    11    10    19   739    55     5     5     8      55
government,             12     4    11    10    20   739   100     6     6    -1      55
takes                   12     4     5     5    35   741   211     3     3   -15      10
responsibility          12     4    14    14    44   743   203     2     2    -9       9
takes                   12     4     5     5    35   741   300     3     3     9      10
responsibility          12     4    14    14    46   743   271     4     4   -11       9
the                     12     4     3     3    61   745   238     0     0   -15    3511
cause                   12     4     5     5    67   746   204     2     2    -6       7
world                   12     4     5     5    76   748   191     2     2    -9      60
remarkably              12     5    10    10    12   750   199     6     6   -99       1
peace                   12     5     5     5     3   749   240     3     3     9       4
peace                   12     5     5     5     1   749   196     1     1     2       4
remarkably              12     5    10    10     7   750   246     1     1    -6       1
seriously,              12     5    10     9    23   751   286     6     6   -16       7
deserve                 12     5     7     7    32   752   202     4     4    -9       1
warmest                 12     5     7     7    43   754   187     3     3   -11       1
deserve                 12     5     7     7    31   752   152     3     3    12       1
congratulations.        12     5    16    15    50   755   356     2     2   -19       1
congratulations.        12     5    16    15    58   755   564    10    10    -8       1
There                   13     1     5     5     2   756   134     2     2     0     189
was                     13     1     3     3     7   757   260     1     1    -5     383
fiction                 13     1     7     7    14   758   330     4     4    -7       5
fiction                 13     1     7     7    10   758   265     0     0     4       5
fiction                 13     1     7     7    14   758   299     4     4    -4       5
was                     13     1     3     3     9   757   270     3     3     5     383
by                      13     1     2     2    18   759   176     0     0    -9     252
Bates                   13     1     5     5    25   762   321     0     0    -7       1
H                       13     1     1     1    22   760   221     1     1     3       1
Bates                   13     1     5     5    27   762   344     2     2    -5       1
*Blink                  13   -99     5     5   -99   -99    86   -99   -99   -99     -99
poetry                  13     1     6     6    37   764   242     2     2   -99       1
poetry                  13     1     6     6    41   764   244     6     6    -4       1
Cesare                  13     1     6     6    48   766   324     3     3    -7       1
Pavese.                 13     1     7     6    54   767   194     2     2    -6       1
Cesare                  13     1     6     6    49   766   148     4     4     5       1
Pavese.                 13     1     7     6    56   767   190     4     4    -7       1
Renatus                 13     1     7     7    67   768   224     7     7   -11       1
Renatus                 13     1     7     7    64   768   440     4     4     3       1
Hartogs                 13     1     7     7    73   769   294     5     5    -9       1
Hartogs                 13     1     7     7    72   769   152     4     4     1       1
*Off-screen             13   -99     7     7   -99   -99   196   -99   -99   -99     -99
*Blink                  13   -99     7     7   -99   -99    63   -99   -99   -99     -99
discussed               13     2     9     9    11   772   557     7     7   -99       4
psychology              13     2    10    10    23   774   287     5     5   -12       1
hoarding.               13     2     9     8    36   776   119     4     4   -13       1
psychology              13     2    10    10    25   774   341     7     7    11       1
hoarding.               13     2     9     8    36   776   423     4     4   -11       1
Richard                 13     2     7     7    47   777   271     5     5   -11       8
Burton                  13     2     6     6    54   778   354     4     4    -7       1
Elizabeth               13     2     9     9    66   780   199     5     5   -12      10
Taylor                  13     2     6     6    74   781   194     3     3    -8       2
Taylor                  13     2     6     6    77   781   102     6     6    -3       2
talked                  13     3     6     6     6   782   282     6     6   -99       3
their                   13     3     5     5    15   784   238     2     2    -9     225
stormy                  13     3     6     6    22   785   190     3     3    -7       1
marriage.               13     3     9     8    30   786   358     4     4    -8       3
Malcolm                 13     3     7     7    44   788    73     2     2   -14       1
*Blink                  13   -99     7     7   -99   -99   104   -99   -99   -99     -99
Malcolm                 13     3     7     7    48   788   321     6     6   -99       1
reviewed                13     3     8     8    54   789   292     4     4    -6       3
film                    13     3     4     4    65   792   303     0     0   -11      20
called                  13     3     6     6    74   793   214     4     4    -9      22
Clockwork               13     4     9     9     6   795   239     6     6   -99       1
Orange.                 13     4     7     6    16   796   191     6     6   -10       2
Schoenfeld              13     4    10    10    27   798   177     2     2   -11       1
*Blink                  13   -99    10    10   -99   -99   140   -99   -99   -99     -99
Schoenfeld              13     4    10    10    26   798   108     1     1   -99       1
Eugene                  13     4     6     6    24   797   101     6     6     2       2
Schoenfeld              13     4    10    10    25   798   133     0     0    -1       1
Schoenfeld              13     4    10    10    33   798   249     8     8    -8       1
revealed                13     4     8     8    41   800   276     2     2    -8       9
revealed                13     4     8     8    46   800   162     7     7    -5       9
principal               13     4     9     9    57   803   351     0     0   -11       2
cause                   13     4     5     5    68   804   142     1     1   -11       7
of                      13     4     2     2    75   805   164     2     2    -7    1757
male                    13     4     4     4    80   806   219     4     4    -5       5
insecurity              13     5    10    10     6   807   294     6     6   -99       1
fear                    13     5     4     4    22   810   170     2     2   -16       9
their                   13     5     5     5    31   812   168     1     1    -9     225
that                    13     5     4     4    27   811    85     2     2     4     871
penises                 13     5     7     7    41   813   264     5     5   -14       1
are                     13     5     3     3    46   814   161     2     2    -5     351
enough'.                13     5     8     6    58   817   232     0     0   -12      32
large                   13     5     5     5    54   816   162     2     2     4      18
a                       13     5     1     1    78   820   231     1     1   -24    1434
*Off-screen             13   -99     1     1   -99   -99   313   -99   -99   -99     -99
special                 14     1     7     7     3   821   170     3     3     0      10
special                 14     1     7     7     6   821   283     6     6    -3      10
offer                   14     1     5     5    12   822   288     4     4    -6      16
bikini                  14     1     6     6    20   825   265     1     1    -8       1
bikini                  14     1     6     6    25   825   165     6     6    -5       1
œ2.90,                  14     1     6     4    33   827    98     3     3    -8     -99
*Blink                  14   -99     6     4   -99   -99    85   -99   -99   -99     -99
for                     14     1     3     3    26   826   143     0     0   -99     519
bikini                  14     1     6     6    25   825   226     6     6     1       1
œ2.90,                  14     1     6     4    34   827   383     4     4    -9     -99
and                     14     1     3     3    37   828   146     0     0    -3    1283
double-page             14     1    11    11    44   830   193     1     1    -7     -99
double-page             14     1    11    11    51   830   161     8     8    -7     -99
advert                  14     1     6     6    56   831    65     1     1    -5       1
*Blink                  14   -99     6     6   -99   -99    83   -99   -99   -99     -99
advert                  14     1     6     6    58   831   261     3     3   -99       1
advert                  14     1     6     6    59   831   105     4     4    -1       1
declared                14     1     8     8    69   832   188     7     7   -10       7
that                    14     1     4     4    75   833   137     4     4    -6     871
the                     14     2     3     3    17   836   209     3     3   -99    3511
fabric                  14     2     6     6    22   837   237     4     4    -5       1
capture                 14     2     7     7    31   839   215     3     3    -9       4
mood                    14     2     4     4    43   841   303     3     3   -12       4
spring.                 14     2     7     6    51   843   310     3     3    -8       4
mood                    14     2     4     4    44   841    89     4     4     7       4
its                     14     2     3     3    68   845   192     3     3   -24     152
first                   14     2     5     5    75   847   170     1     1    -7      87
*Off-screen             14   -99     5     5   -99   -99   112   -99   -99   -99     -99
its                     14     2     3     3    68   845   159     3     3   -99     152
*Off-screen             14   -99     3     3   -99   -99    71   -99   -99   -99     -99
issue,                  14     3     6     5     4   848    58     4     4   -99      28
*Blink                  14   -99     6     5   -99   -99   194   -99   -99   -99     -99
1972                    14     3     4     4    17   851   346     0     0   -99     -99
issue,                  14     3     6     5    26   852   158     4     4    -9      28
1972                    14     3     4     4    20   851   263     3     3     6     -99
March                   14     3     5     5    13   850   234     2     2     7       5
1972                    14     3     4     4    20   851   188     3     3    -7     -99
issue,                  14     3     6     5    24   852   169     2     2    -4      28
went                    14     3     4     4    35   854   235     0     0   -11      13
on                      14     3     2     2    42   855   212     2     2    -7     417
30                      14     3     2     2    50   857   178     2     2    -8     -99
ago                     14     3     3     3    59   859   202     2     2    -9      29
years                   14     3     5     5    54   858   103     3     3     5     104
month,                  14     3     6     5    69   861   383     3     3   -15      10
Cosmopolitan            14     4    12    12     6   862   139     6     6   -99       4
confounded              14     4    10    10    19   863   218     6     6   -13       1
*Blink                  14   -99    10    10   -99   -99    83   -99   -99   -99     -99
expectations.           14     4    13    12    28   864    96     4     4   -99       2
expectations.           14     4    13    12    30   864   150     6     6    -2       2
expectations.           14     4    13    12    33   864   119     9     9    -3       2
confounded              14     4    10    10    21   863   275     8     8    12       1
mixed                   14     4     5     5    44   866   180     3     3   -23       3
high                    14     4     4     4    50   867   229     3     3    -6      14
and                     14     4     3     3    56   869   295     0     0    -6    1283
culture,                14     4     8     7    68   871   273     0     0   -12      22
culture,                14     4     8     7    75   871   141     7     7    -7      22
*Off-screen             14   -99     8     7   -99   -99   155   -99   -99   -99     -99
covered                 14     5     7     7     6   873   362     6     6   -99       3
*Blink                  14   -99     7     7   -99   -99    68   -99   -99   -99     -99
subjects                14     5     8     8    17   875    75     1     1   -99      13
*Blink                  14   -99     8     8   -99   -99    74   -99   -99   -99     -99
subjects                14     5     8     8    18   875   239     2     2   -99      13
-                       14     5     1     1    25   876   150     0     0    -7     -99
kissing                 14     5     7     7    36   878   172     4     4   -11       1
to                      14     5     2     2    42   879   146     2     2    -6    1597
bank                    14     5     4     4    52   881   228     1     1   -10      12
loans                   14     5     5     5    58   882   249     2     2    -6       2
you                     14     5     3     3    67   884   174     2     2    -9     179
to                      14     5     2     2    78   630   225     2     2   -11    1597
*Off-screen             14   -99     2     2   -99   -99   294   -99   -99   -99     -99
single                  15     1     6     6     5   887   135     5     5     0       9
woman                   15     1     5     5     9   888   204     2     2    -4      14
*Blink                  15   -99     5     5   -99   -99   152   -99   -99   -99     -99
had                     15     1     3     3    22   891   172     2     2   -99     130
previously              15     1    10    10    28   893   162     0     0    -6       4
had                     15     1     3     3    23   891   380     3     3     5     130
previously              15     1    10    10    33   893   181     5     5   -10       4
found                   15     1     5     5    45   895   255     1     1   -12      29
within                  15     1     6     6    52   896   135     2     2    -7      14
found                   15     1     5     5    47   895   244     3     3     5      29
within                  15     1     6     6    53   896   170     3     3    -6      14
covers.                 15     1     7     6    67   899   179     1     1   -14       3
within                  15     1     6     6    56   896   191     6     6    11      14
*Blink                  15   -99     6     6   -99   -99    75   -99   -99   -99     -99
covers.                 15     1     7     6    72   899   194     6     6   -99       3
*Off-screen             15   -99     7     6   -99   -99    99   -99   -99   -99     -99
launch                  15     2     6     6     5   901    85     5     5   -99       3
*Blink                  15   -99     6     6   -99   -99    66   -99   -99   -99     -99
editor,                 15     2     7     6    11   902   243     4     4   -99       8
Hopkirk,                15     2     8     7    22   904   225     1     1   -11       5
Hopkirk,                15     2     8     7    26   904   328     5     5    -4       5
Hopkirk,                15     2     8     7    23   904   141     2     2     3       5
Hopkirk,                15     2     8     7    21   904   173     0     0     2       5
Hopkirk,                15     2     8     7    27   904   470     6     6    -6       5
Hopkirk,                15     2     8     7    29   904   295     8     8    -2       5
appealed                15     2     8     8    37   905   216     7     7    -8       1
*Blink                  15   -99     8     8   -99   -99    93   -99   -99   -99     -99
to                      15     2     2     2    49   907   227     1     1   -99    1597
readers                 15     2     7     7    57   908   277     6     6    -8      28
that                    15     2     4     4    71   912   152     1     1   -14     871
*Off-screen             15   -99     4     4   -99   -99   240   -99   -99   -99     -99
that                    15     2     4     4    71   912   271     1     1   -99     871
that                    15     2     4     4    74   912   145     4     4    -3     871
*Off-screen             15   -99     4     4   -99   -99   160   -99   -99   -99     -99
Cosmopolitan            15     3    12    12     6   913   227     6     6   -99       4
aren't                  15     3     6     6    23   915   124     4     4   -17     -99
girl,                   15     3     5     4    17   914   313     4     4     6       6
you?'                   15     3     5     3    29   916    86     3     3   -12     179
*Blink                  15   -99     5     3   -99   -99    81   -99   -99   -99     -99
and                     15     3     3     3    36   918   214     2     2   -99    1283
explained               15     3     9     9    45   919   181     7     7    -9       7
target                  15     3     6     6    56   922   245     0     0   -11       7
audience                15     3     8     8    65   923   155     2     2    -9       5
target                  15     3     6     6    56   922   275     0     0     9       7
audience                15     3     8     8    69   923   186     6     6   -13       5
target                  15     3     6     6    61   922   147     5     5     8       7
was.                    15     3     4     3    76   924   220     4     4   -15     383
who                     15     3     3     3    51   920   506     3     3    25     157
explained               15     3     9     9    42   919   232     4     4     9       7
*Blink                  15   -99     9     9   -99   -99    69   -99   -99   -99     -99
interested              15     4    10    10    21   927   108     8     8   -99       6
interested              15     4    10    10    20   927    93     7     7     1       6
interested              15     4    10    10    14   927   176     1     1     6       6
men,                    15     4     4     3    29   929   160     2     2   -15      20
naturally,              15     4    10     9    34   930   163     2     2    -5       1
naturally,              15     4    10     9    41   930   152     9     9    -7       1
think                   15     4     5     5    52   932   137     5     5   -11      52
think                   15     4     5     5    49   932   316     2     2     3      52
too                     15     4     3     3    55   933   166     2     2    -6      56
yourself                15     4     8     8    65   936   185     0     0   -10       6
yourself                15     4     8     8    73   936   145     8     8    -8       6
*Off-screen             15   -99     8     8   -99   -99    97   -99   -99   -99     -99
your                    15     5     4     4     7   939   174     2     2   -99      65
entirely                15     5     8     8    16   941   184     1     1    -9       9
through                 15     5     7     7    25   942   331     1     1    -9      40
him.                    15     5     4     3    36   943   286     4     4   -11      49
him.                    15     5     4     3    33   943   230     1     1     3      49
you're                  15     5     6     6    50   946   354     2     2   -17     -99
going                   15     5     5     5    57   947   148     2     2    -7      39
to                      15     5     2     2    63   948   177     2     2    -6    1597
the                     15     5     3     3    71   950   205     2     2    -8    3511
*Off-screen             15   -99     3     3   -99   -99   181   -99   -99   -99     -99
*Off-screen             15   -99     3     3   -99   -99   371   -99   -99   -99     -99
yourself                16     1     8     8     4   953   172     4     4     0       6
-                       16     1     1     1     9   954   171     0     0    -5     -99
body,                   16     1     5     4    17   956   186     1     1    -8      12
body,                   16     1     5     4    21   956   217     5     5    -4      12
body,                   16     1     5     4    17   956    81     1     1     4      12
face,                   16     1     5     4    30   958   188     3     3   -13      10
clothes,                16     1     8     7    42   960    99     4     4   -12       4
*Blink                  16   -99     8     7   -99   -99    64   -99   -99   -99     -99
clothes,                16     1     8     7    46   960   232     8     8   -99       4
hair,                   16     1     5     4    55   962   216     3     3    -9      12
job                     16     1     3     3    65   964   218     2     2   -10      16
your                    16     1     4     4    72   966   154     1     1    -7      65
*Off-screen             16   -99     4     4   -99   -99    89   -99   -99   -99     -99
mind.'                  16     2     6     4     5   967   259     5     5   -99      10
brains                  16     2     6     6    19   969   315     5     5   -14       3
last                    16     2     4     4    28   971   275     2     2    -9      73
Hopkirk's               16     2     9     9    34   973   194     0     0    -6     -99
last                    16     2     4     4    30   971   188     4     4     4      73
Hopkirk's               16     2     9     9    42   973   172     8     8   -12     -99
her                     16     2     3     3    53   975   170     3     3   -11     107
readers                 16     2     7     7    60   976   315     6     6    -7      28
seem                    16     2     4     4    70   979   187     0     0   -10      18
to                      16     2     2     2    77   980   263     2     2    -7    1597
*Off-screen             16   -99     2     2   -99   -99    79   -99   -99   -99     -99
first                   16     3     5     5    13   983    54     3     3   -99      87
*Blink                  16   -99     5     5   -99   -99   142   -99   -99   -99     -99
issue                   16     3     5     5    20   984   241     4     4   -99      28
out                     16     3     3     3    27   986   180     0     0    -7     113
print                   16     3     5     5    35   988   292     0     0    -8       3
print                   16     3     5     5    40   988   206     5     5    -5       3
350,000                 16     3     7     6    48   991   156     0     0    -8     -99
of                      16     3     2     2    46   990   188     1     1     2    1757
350,000                 16     3     7     6    53   991   265     5     5    -7     -99
*Blink                  16   -99     7     6   -99   -99    90   -99   -99   -99     -99
by                      16     3     2     2    63   993   229     0     0   -99     252
by                      16     3     2     2    65   993    77     2     2    -2     252
lunchtime;              16     3    10     9    72   994   261     6     6    -7       3
the                     16     3     3     3    79   995   220     2     2    -7    3511
second                  16     4     6     6     6   996   197     6     6   -99      18
even                    16     4     4     4    18   999   210     4     4   -12      84
even                    16     4     4     4    14   999   175     0     0     4      84
bigger                  16     4     6     6    25  1000   250     6     6   -11       2
success,                16     4     8     7    32  1001   192     6     6    -7      20
450,000.                16     4     8     6    45  1003   182     2     2   -13     -99
*Blink                  16   -99     8     6   -99   -99   116   -99   -99   -99     -99
450,000.                16     4     8     6    45  1003   243     2     2   -99     -99
450,000.                16     4     8     6    48  1003   170     5     5    -3     -99
Cosmo,                  16     4     6     5    57  1004   181     5     5    -9      15
readers                 16     4     7     7    71  1007   151     5     5   -14      28
readers                 16     4     7     7    66  1007   267     0     0     5      28
readers                 16     4     7     7    72  1007   187     6     6    -6      28
immediately             16     5    11    11     6  1008   262     6     6   -99       2
to                      16     5     2     2    20  1010    91     2     2   -14    1597
call                    16     5     4     4    23  1011   114     2     2    -3      22
had                     16     5     3     3    30  1013   208     0     0    -7     130
enjoyed                 16     5     7     7    34  1014   247     0     0    -4       2
enjoyed                 16     5     7     7    39  1014   189     5     5    -5       2
one                     16     5     3     3    42  1015   220     0     0    -3     176
the                     16     5     3     3    52  1017   132     3     3   -10    3511
*Blink                  16   -99     3     3   -99   -99   128   -99   -99   -99     -99
one                     16     5     3     3    45  1015   105     3     3   -99     176
one                     16     5     3     3    43  1015    89     1     1     2     176
one                     16     5     3     3    45  1015   120     3     3    -2     176
enjoyed                 16     5     7     7    39  1014   242     5     5     6       2
the                     16     5     3     3    50  1017   319     1     1   -11    3511
successful              16     5    10    10    62  1019   200     4     4   -12      15
launches                16     5     8     8    71  1020   183     2     2    -9       2
*Off-screen             16   -99     8     8   -99   -99   299   -99   -99   -99     -99
*Off-screen             16   -99     8     8   -99   -99   186   -99   -99   -99     -99
magazine                17     1     8     8     1  1022   136     1     1     0      24
magazine                17     1     8     8     6  1022   184     6     6    -5      24
magazine                17     1     8     8     4  1022    72     4     4     2      24
*Blink                  17   -99     8     8   -99   -99   128   -99   -99   -99     -99
history.                17     1     8     7    13  1023   262     4     4   -99       9
magazine                17     1     8     8     6  1022   203     6     6     7      24
became                  17     1     6     6    21  1025   163     0     0   -15      22
became                  17     1     6     6    27  1025   189     6     6    -6      22
synonymous              17     1    10    10    33  1026   252     5     5    -6       1
the                     17     1     3     3    44  1028   221     0     0   -11    3511
freedom                 17     1     7     7    52  1029   179     4     4    -8       6
were                    17     1     4     4    62  1031   197     0     0   -10     106
enjoying,               17     1     9     8    67  1032   186     0     0    -5       4
enjoying,               17     1     9     8    74  1032   198     7     7    -7       4
*Off-screen             17   -99     9     8   -99   -99   185   -99   -99   -99     -99
trying                  17     2     6     6     3  1034   267     3     3   -99      23
enjoy,                  17     2     6     5    13  1036   178     3     3   -10       4
consequence             17     2    11    11    26  1039   191     4     4   -13       4
consequence             17     2    11    11    22  1039   173     0     0     4       4
the                     17     2     3     3    39  1041   173     2     2   -17    3511
revolution.             17     2    11    10    48  1043    62     0     0    -9       4
*Blink                  17   -99    11    10   -99   -99    88   -99   -99   -99     -99
