WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
in                     -99     0     0     0     0  1481     0     0     0     0       0
the                     23     2     3     3    36  1482   197     1     1  1529    3511
Hollywood               23     2     9     9    42  1483   107     3     3  1530       4
hills?                  23     2     6     5    52  1484   234     3     3  1531       1
It's                    23     2     4     4    60  1485   110     4     4  1533     152
time                    23     2     4     4    61  1486   170     0     0  1532     105
time                    23     2     4     4    64  1486    79     3     3  1534     105
to                     -99     0     0     0     0  1487     0     0     0     0       0
recognise               23     2     9     9    72  1488   256     3     3  1535       6
that                    23     3     4     4     4  1489   103     4     4  1536     871
that                    23     3     4     4     1  1489   156     1     1  1537     871
Britishness             23     3    11    11    10  1490   251     5     5  1538       2
has                    -99     0     0     0     0  1491     0     0     0     0       0
been                    23     3     4     4    22  1492   278     1     1  1539     178
so                     -99     0     0     0     0  1493     0     0     0     0       0
successfully            23     3    12    12    30  1494   236     1     1  1540       1
successfully            23     3    12    12    37  1494   136     8     8  1541       1
exported                23     3     8     8    44  1495   226     2     2  1542       1
exported                23     3     8     8    44  1495   243     2     2  1545       1
exported                23     3     8     8    44  1495    59     2     2  1546       1
that                    23     3     4     4    55  1496   165     4     4  1543     871
that                    23     3     4     4    53  1496   257     2     2  1547     871
Britons                 23     3     7     7    61  1497   163     5     5  1548       6
can                     23     3     3     3    67  1498   144     3     3  1549     123
no                      23     3     2     2    70  1499    65     2     2  1550     117
longer                 -99     0     0     0     0  1500     0     0     0     0       0
claim                   23     4     5     5     3  1501   225     3     3  1551      12
a                      -99     0     0     0     0  1502     0     0     0     0       0
monopoly                23     4     8     8    11  1503   264     3     3  1552       1
on                     -99     0     0     0     0  1504     0     0     0     0       0
its                     23     4     3     3    21  1505   321     1     1  1553     152
virtues.                23     4     8     7    27  1506   445     3     3  1554       3
Of                     -99     0     0     0     0  1507     0     0     0     0       0
late                    24     1     4     4     7  1508   231     4     4  1560      11
I                      -99     0     0     0     0  1509     0     0     0     0       0
have                    24     1     4     4    14  1510   182     4     4  1561     361
begun                  -99     0     0     0     0  1511     0     0     0     0       0
cutting                 24     1     7     7    22  1512   212     1     1  1562       4
my                     -99     0     0     0     0  1513     0     0     0     0       0
own                     24     1     3     3    33  1514   284     1     1  1563      44
hair.                   24     1     5     4    37  1515   140     1     1  1564      12
Before                  24     1     6     6    45  1516   206     3     3  1565      50
this,                   24     1     5     4    51  1517   172     2     2  1566     293
up                     -99     0     0     0     0  1518     0     0     0     0       0
until                   24     1     5     5    59  1519   276     1     1  1567      23
until                   24     1     5     5    63  1519   166     5     5  1569      23
until                   24     1     5     5    60  1519   132     2     2  1570      23
a                      -99     0     0     0     0  1520     0     0     0     0       0
few                     24     1     3     3    67  1521   186     1     1  1568      46
few                     24     1     3     3    66  1521   184     0     0  1571      46
few                     24     1     3     3    69  1521   176     3     3  1573      46
months                 -99     0     0     0     0  1522     0     0     0     0       0
ago,                   -99     0     0     0     0  1523     0     0     0     0       0
I                      -99     0     0     0     0  1524     0     0     0     0       0
would                  -99     0     0     0     0  1525     0     0     0     0       0
go                      24     2     2     2    15  1526   313     2     2  1575      40
perhaps                 24     2     7     7    20  1527   119     4     4  1576      30
perhaps                 24     2     7     7    22  1527   340     6     6  1577      30
twice                  -99     0     0     0     0  1528     0     0     0     0       0
a                       24     2     1     1    30  1529   234     0     0  1578    1434
month                  -99     0     0     0     0  1530     0     0     0     0       0
to                      24     2     2     2    39  1531   335     1     1  1579    1597
my                     -99     0     0     0     0  1532     0     0     0     0       0
barber,                 24     2     7     6    44  1533   403     0     0  1580       3
barber,                 24     2     7     6    50  1533   226     6     6  1581       3
Gino                   -99     0     0     0     0  1534     0     0     0     0       0
of                      24     2     2     2    57  1535   105     0     0  1582    1757
Marchmont               24     2     9     9    62  1536   231     2     2  1583       2
Street,                 24     2     7     6    71  1537   154     1     1  1584      15
London                  24     3     6     6     3  1538   213     3     3  1585      27
London                  24     3     6     6     6  1538   153     6     6  1586      27
WC1,                   -99     0     0     0     0  1539     0     0     0     0       0
to                     -99     0     0     0     0  1540     0     0     0     0       0
have                    24     3     4     4    17  1541   269     2     2  1587     361
my                     -99     0     0     0     0  1542     0     0     0     0       0
hair                    24     3     4     4    24  1543   371     1     1  1588      12
trimmed                 24     3     7     7    31  1544   169     3     3  1589       1
by                     -99     0     0     0     0  1545     0     0     0     0       0
clippers                24     3     8     8    41  1546   310     2     2  1590       3
on                      24     3     2     2    50  1547   204     2     2  1591     417
on                      24     3     2     2    50  1547   254     2     2  1594     417
a                       24     3     1     1    52  1548   200     1     1  1592    1434
No                     -99     0     0     0     0  1549     0     0     0     0       0
1                      -99     0     0     0     0  1550     0     0     0     0       0
setting,                24     3     8     7    58  1551   208     0     0  1593       5
setting,                24     3     8     7    59  1551   128     1     1  1595       5
with                    24     3     4     4    69  1552   198     2     2  1596     393
my                      24     3     2     2    73  1553   110     1     1  1597      91
beard                   24     3     5     5    77  1554   113     2     2  1598       1
cut                     24     4     3     3     3  1555   202     3     3  1599      10
slightly                24     4     8     8     7  1556   248     3     3  1600       7
longer.                 24     4     7     6    17  1557   229     4     4  1602      14
However,               -99     0     0     0     0  1558     0     0     0     0       0
for                     24     4     3     3    32  1559   181     2     2  1605     519
several                 24     4     7     7    35  1560   173     1     1  1606      14
years                   24     4     5     5    42  1561   198     0     0  1607     104
now                     24     4     3     3    50  1562   228     2     2  1608     107
Gino's                  24     4     6     6    53  1563   164     1     1  1609     -99
Gino's                  24     4     6     6    58  1563   226     6     6  1610     -99
has                     24     4     3     3    62  1564   130     3     3  1611     239
been                   -99     0     0     0     0  1565     0     0     0     0       0
getting                 24     4     7     7    68  1566   188     0     0  1612      23
getting                 24     4     7     7    75  1566   121     7     7  1613      23
more                   -99     0     0     0     0  1567     0     0     0     0       0
and                    -99     0     0     0     0  1568     0     0     0     0       0
more                    24     5     4     4     4  1569   155     0     0  1614     168
popular.                24     5     8     7    17  1570    71     8     8  1604      10
popular.                24     5     8     7    12  1570   265     3     3  1615      10
I                      -99     0     0     0     0  1571     0     0     0     0       0
don't                   24     5     5     5    23  1572   243     3     3  1616     -99
know                    24     5     4     4    28  1573   146     2     2  1617      31
if                     -99     0     0     0     0  1574     0     0     0     0       0
this                    24     5     4     4    37  1575   148     3     3  1618     293
this                    24     5     4     4    35  1575   192     1     1  1619     293
has                    -99     0     0     0     0  1576     0     0     0     0       0
anything                24     5     8     8    44  1577   262     1     1  1620      25
to                     -99     0     0     0     0  1578     0     0     0     0       0
do                      24     5     2     2    55  1579   187     0     0  1621      75
with                    24     5     4     4    59  1580   144     1     1  1622     393
a                      -99     0     0     0     0  1581     0     0     0     0       0
number                  24     5     6     6    68  1582   213     3     3  1623      18
of                      24     5     2     2    72  1583    18     0     0  1624    1757
extremely               25     1     9     9     9  1584   126     9     9  1627       4
attractive              25     1    10    10    10  1585   112     0     0  1628       6
women                   25     1     5     5    23  1586   200     2     2  1629      20
from                   -99     0     0     0     0  1587     0     0     0     0       0
around                  25     1     6     6    32  1588   156     0     0  1630      31
around                  25     1     6     6    36  1588   151     4     4  1631      31
the                    -99     0     0     0     0  1589     0     0     0     0       0
world                   25     1     5     5    45  1590   232     2     2  1632      60
working                 25     1     7     7    53  1591   200     4     4  1633      22
working                 25     1     7     7    52  1591   272     3     3  1635      22
there.                  25     1     6     5    57  1592   229     0     0  1634     189
Is                     -99     0     0     0     0  1593     0     0     0     0       0
it                      25     1     2     2    67  1594   307     0     0  1636     544
a                      -99     0     0     0     0  1595     0     0     0     0       0
sort                    25     1     4     4    73  1596   188     1     1  1637      14
of                      25     1     2     2    78  1597   217     1     1  1638    1757
timid                   25     2     5     5     3  1598   131     3     3  1639       1
timid                   25     2     5     5     0  1598   187     0     0  1640       1
timid                   25     2     5     5     5  1598   251     5     5  1641       1
timid                   25     2     5     5     5  1598   215     5     5  1643       1
man's                   25     2     5     5    11  1599   225     5     5  1644     -99
lap                    -99     0     0     0     0  1600     0     0     0     0       0
dancing?                25     2     8     7    18  1601   310     2     2  1645       1
I                      -99     0     0     0     0  1602     0     0     0     0       0
couldn't                25     2     8     8    34  1603   245     3     3  1646     -99
say.                    25     2     4     3    41  1604   207     1     1  1647      49
Whatever                25     2     8     8    50  1605   243     5     5  1648       9
the                    -99     0     0     0     0  1606     0     0     0     0       0
reason,                 25     2     7     6    59  1607   230     1     1  1649      11
occasionally            25     2    12    12    67  1608    82     1     1  1650       3
occasionally            25     2    12    12    74  1608   201     8     8  1651       3
I                       25     2     1     1    80  1609   127     1     1  1652     327
would                   25     3     5     5     2  1610   198     2     2  1653     146
have                   -99     0     0     0     0  1611     0     0     0     0       0
to                     -99     0     0     0     0  1612     0     0     0     0       0
wait                    25     3     4     4    15  1613   300     1     1  1654       7
a                      -99     0     0     0     0  1614     0     0     0     0       0
long                    25     3     4     4    24  1615   151     3     3  1655      43
time                   -99     0     0     0     0  1616     0     0     0     0       0
before                  25     3     6     6    33  1617   232     2     2  1656      50
I                      -99     0     0     0     0  1618     0     0     0     0       0
would                   25     3     5     5    44  1619   118     4     4  1658     146
get                     25     3     3     3    46  1620   163     0     0  1657      48
to                      25     3     2     2    52  1621   211     2     2  1659    1597
sit                     25     3     3     3    56  1622   238     3     3  1660       4
in                     -99     0     0     0     0  1623     0     0     0     0       0
the                    -99     0     0     0     0  1624     0     0     0     0       0
chair                   25     3     5     5    65  1625   207     1     1  1661       1
chair                   25     3     5     5    68  1625   100     4     4  1662       1
for                    -99     0     0     0     0  1626     0     0     0     0       0
the                     25     3     3     3    76  1627   146     2     2  1663    3511
few                    -99     0     0     0     0  1628     0     0     0     0       0
minutes                 25     4     7     7     5  1629   304     1     1  1664       8
that                   -99     0     0     0     0  1630     0     0     0     0       0
it                     -99     0     0     0     0  1631     0     0     0     0       0
would                   25     4     5     5    20  1632   215     0     0  1665     146
take                    25     4     4     4    26  1633   144     0     0  1666      42
to                      25     4     2     2    33  1634   173     2     2  1667    1597
have                   -99     0     0     0     0  1635     0     0     0     0       0
my                      25     4     2     2    39  1636   139     0     0  1668      91
own                    -99     0     0     0     0  1637     0     0     0     0       0
sparse                  25     4     6     6    47  1638   172     1     1  1669       2
sparse                  25     4     6     6    50  1638   132     4     4  1670       2
bonce                   25     4     5     5    57  1639   237     4     4  1673       1
done.                   25     4     5     4    60  1640   215     1     1  1671      25
done.                   25     4     5     4    63  1640   172     4     4  1672      25
done.                   25     4     5     4    64  1640    89     5     5  1674      25
Now,                   -99     0     0     0     0  1641     0     0     0     0       0
I                       25     4     1     1    70  1642   233     0     0  1675     327
am                     -99     0     0     0     0  1643     0     0     0     0       0
an                      25     4     2     2    76  1644   202     1     1  1676     195
extremely               25     5     9     9     4  1645   243     4     4  1678       4
busy                    25     5     4     4    14  1646   233     4     4  1679       1
man,                    25     5     4     3    18  1647   113     3     3  1680      21
a                      -99     0     0     0     0  1648     0     0     0     0       0
popular                 25     5     7     7    27  1649   222     5     5  1681      10
and                    -99     0     0     0     0  1650     0     0     0     0       0
gregarious              25     5    10    10    39  1651   342     5     5  1682       1
individual              25     5    10    10    51  1652   309     6     6  1683       8
who                    -99     0     0     0     0  1653     0     0     0     0       0
is                      25     5     2     2    61  1654   216     1     1  1684     717
surrounded              25     5    10    10    67  1655   221     4     4  1685       2
surrounded              25     5    10    10    72  1655   188     9     9  1686       2
by                     -99     0     0     0     0  1656     0     0     0     0       0
a                      -99     0     0     0     0  1657     0     0     0     0       0
large                  -99     0     0     0     0  1658     0     0     0     0       0
and                     26     1     3     3     6  1659   164     0     0  1693    1283
and                     26     1     3     3     8  1659    96     2     2  1694    1283
vibrant                 26     1     7     7    12  1660   102     2     2  1695       3
family                  26     1     6     6    23  1661   202     5     5  1696      14
who                    -99     0     0     0     0  1662     0     0     0     0       0
keep                    26     1     4     4    31  1663   168     2     2  1697      10
me                      26     1     2     2    34  1664   125     0     0  1698      55
on                     -99     0     0     0     0  1665     0     0     0     0       0
the                     26     1     3     3    43  1666   308     3     3  1699    3511
go                     -99     0     0     0     0  1667     0     0     0     0       0
23/6,                   26     1     5     4    49  1668   160     2     2  1700     -99
23/6,                   26     1     5     4    51  1668   317     4     4  1701     -99
23/6,                   26     1     5     4    47  1668   177     0     0  1702     -99
23/6,                   26     1     5     4    52  1668   589     5     5  1703     -99
23/6,                   26     1     5     4    50  1668   303     3     3  1704     -99
23/6,                   26     1     5     4    51  1668   354     4     4  1705     -99
23/6,                   26     1     5     4    50  1668  1603     3     3  1706     -99
23/6,                   26     1     5     4    51  1668   130     4     4  1707     -99
23/6,                   26     1     5     4    50  1668   295     3     3  1708     -99
23/6,                   26     1     5     4    51  1668   144     4     4  1709     -99
23/6,                   26     1     5     4    49  1668  1266     2     2  1710     -99
23/6,                   26     1     5     4    51  1668   649     4     4  1711     -99
as                     -99     0     0     0     0  1669     0     0     0     0       0
they                    26     1     4     4    58  1670   316     2     2  1712     258
they                    26     1     4     4    59  1670   175     3     3  1714     258
say.                    26     1     4     3    63  1671   250     2     2  1713      49
The                    -99     0     0     0     0  1672     0     0     0     0       0
fact                    26     1     4     4    74  1673   163     0     0  1715      32
that                   -99     0     0     0     0  1674     0     0     0     0       0
just                   -99     0     0     0     0  1675     0     0     0     0       0
at                     -99     0     0     0     0  1676     0     0     0     0       0
this                    26     2     4     4    14  1677   371     1     1  1719     293
moment                  26     2     6     6    23  1678    75     5     5  1720      12
I                      -99     0     0     0     0  1679     0     0     0     0       0
am                      26     2     2     2    29  1680   113     2     2  1722      18
sitting                 26     2     7     7    31  1681   196     1     1  1721       8
sitting                 26     2     7     7    35  1681    89     5     5  1723       8
alone                  -99     0     0     0     0  1682     0     0     0     0       0
in                      26     2     2     2    44  1683   197     0     0  1724    1091
a                      -99     0     0     0     0  1684     0     0     0     0       0
dingy                   26     2     5     5    52  1685   261     3     3  1725       1
basement                26     2     8     8    61  1686   186     6     6  1726       1
basement                26     2     8     8    60  1686    86     5     5  1727       1
apartment,              26     2    10     9    71  1687   231     7     7  1728       1
the                    -99     0     0     0     0  1688     0     0     0     0       0
dank                    26     3     4     4     4  1689   207     4     4  1730       1
room                   -99     0     0     0     0  1690     0     0     0     0       0
lit                     26     3     3     3    11  1691   432     1     1  1731       1
by                      26     3     2     2    16  1692   129     2     2  1732     252
a                      -99     0     0     0     0  1693     0     0     0     0       0
single                  26     3     6     6    22  1694   239     3     3  1733       9
light                   26     3     5     5    31  1695   198     5     5  1734      11
bulb,                   26     3     5     4    35  1696   322     3     3  1735       1
on                     -99     0     0     0     0  1697     0     0     0     0       0
the                     26     3     3     3    43  1698   220     2     2  1736    3511
day                    -99     0     0     0     0  1699     0     0     0     0       0
after                   26     3     5     5    49  1700   229     0     0  1737      62
after                   26     3     5     5    53  1700   266     4     4  1738      62
Boxing                  26     3     6     6    59  1701   222     4     4  1739       2
Day,                    26     3     4     3    65  1702   165     3     3  1740      35
dining                  26     3     6     6    73  1703   202     6     6  1741       2
on                     -99     0     0     0     0  1704     0     0     0     0       0
some                    26     4     4     4     3  1705   153     3     3  1743      86
stale                   26     4     5     5     7  1706   188     2     2  1744       1
crackers                26     4     8     8    15  1707   302     4     4  1745       1
and                    -99     0     0     0     0  1708     0     0     0     0       0
able                    26     4     4     4    26  1709   267     2     2  1746      14
to                     -99     0     0     0     0  1710     0     0     0     0       0
devote                  26     4     6     6    34  1711   245     2     2  1747       2
devote                  26     4     6     6    37  1711    90     5     5  1748       2
the                    -99     0     0     0     0  1712     0     0     0     0       0
whole                   26     4     5     5    46  1713   257     3     3  1749      12
day                    -99     0     0     0     0  1714     0     0     0     0       0
to                      26     4     2     2    53  1715   177     0     0  1750    1597
writing                 26     4     7     7    62  1716   241     6     6  1751       6
800                    -99     0     0     0     0  1717     0     0     0     0       0
words                   26     4     5     5    68  1718   264     0     0  1752       6
to                      26     4     2     2    74  1719   234     0     0  1753    1597
fill                   -99     0     0     0     0  1720     0     0     0     0       0
in                      26     5     2     2     7  1721   105     2     2  1755    1091
in                      26     5     2     2     5  1721   294     0     0  1756    1091
for                    -99     0     0     0     0  1722     0     0     0     0       0
Howard                  26     5     6     6    13  1723   235     1     1  1757       3
Howard                  26     5     6     6    18  1723   258     6     6  1758       3
Jacobson                26     5     8     8    27  1724   297     8     8  1759       2
at                     -99     0     0     0     0  1725     0     0     0     0       0
a                      -99     0     0     0     0  1726     0     0     0     0       0
moment's                26     5     8     8    37  1727   215     4     4  1760       1
moment's                26     5     8     8    33  1727   124     0     0  1761       1
notice                 -99     0     0     0     0  1728     0     0     0     0       0
is                      26     5     2     2    49  1729   325     0     0  1762     717
merely                  26     5     6     6    56  1730   296     4     4  1763       6
merely                  26     5     6     6    58  1730   194     6     6  1764       6
a                      -99     0     0     0     0  1731     0     0     0     0       0
statistical             26     5    11    11    67  1732   312     6     6  1765       1
statistical             26     5    11    11    72  1732   146    11    11  1766       1
statistical             26     5    11    11    62  1732   262     1     1  1767       1
statistical             26     5    11    11    71  1732   119    10    10  1768       1
anomaly.                27     1     8     7     4  1733    99     4     4  1770       1
Whatever,               27     1     9     8    17  1734   206     4     4  1771       9
Whatever,               27     1     9     8    22  1734   103     9     9  1773       9
I                      -99     0     0     0     0  1735     0     0     0     0       0
felt                    27     1     4     4    28  1736   270     3     3  1772       9
I                      -99     0     0     0     0  1737     0     0     0     0       0
didn't                  27     1     6     6    37  1738   233     5     5  1774     -99
didn't                  27     1     6     6    35  1738   132     3     3  1775     -99
have                   -99     0     0     0     0  1739     0     0     0     0       0
the                     27     1     3     3    44  1740   204     0     0  1776    3511
time                    27     1     4     4    50  1741   259     2     2  1777     105
to                     -99     0     0     0     0  1742     0     0     0     0       0
sit                     27     1     3     3    56  1743   189     0     0  1778       4
around                  27     1     6     6    60  1744    92     0     0  1779      31
around                  27     1     6     6    64  1744   178     4     4  1780      31
waiting                 27     1     7     7    72  1745   170     5     5  1781       5
my                     -99     0     0     0     0  1746     0     0     0     0       0
turn                    27     2     4     4     1  1747   125     1     1  1783      17
so                     -99     0     0     0     0  1748     0     0     0     0       0
while                   27     2     5     5     9  1749   197     1     1  1785      43
while                   27     2     5     5     9  1749   179     1     1  1788      43
I                      -99     0     0     0     0  1750     0     0     0     0       0
was                     27     2     3     3    18  1751   215     2     2  1787     383
in                      27     2     2     2    20  1752   197     0     0  1786    1091
in                      27     2     2     2    22  1752   196     2     2  1789    1091
Spain                   27     2     5     5    26  1753   225     3     3  1790       6
I                      -99     0     0     0     0  1754     0     0     0     0       0
purchased               27     2     9     9    37  1755   231     6     6  1791       1
a                      -99     0     0     0     0  1756     0     0     0     0       0
set                    -99     0     0     0     0  1757     0     0     0     0       0
of                      27     2     2     2    47  1758   226     0     0  1792    1757
electric                27     2     8     8    54  1759   274     4     4  1793       1
clippers                27     2     8     8    64  1760   304     5     5  1794       3
and                    -99     0     0     0     0  1761     0     0     0     0       0
set                     27     2     3     3    74  1762   236     2     2  1795      26
about                   27     3     5     5     2  1763   203     2     2  1796     164
myself                 -99     0     0     0     0  1764     0     0     0     0       0
in                     -99     0     0     0     0  1765     0     0     0     0       0
the                     27     3     3     3    18  1766   200     2     2  1797    3511
bathroom.               27     3     9     8    25  1767   398     5     5  1798       2
At                     -99     0     0     0     0  1768     0     0     0     0       0
first                   27     3     5     5    37  1769   385     4     4  1799      87
the                    -99     0     0     0     0  1770     0     0     0     0       0
result                  27     3     6     6    45  1771   175     2     2  1800      14
result                  27     3     6     6    48  1771    51     5     5  1801      14
was                    -99     0     0     0     0  1772     0     0     0     0       0
a                       27     3     1     1    55  1773   172     1     1  1802    1434
revelation              27     3    10    10    62  1774   238     6     6  1803       2
revelation              27     3    10    10    66  1774   111    10    10  1804       2
to                     -99     0     0     0     0  1775     0     0     0     0       0
me;                    -99     0     0     0     0  1776     0     0     0     0       0
as                      27     3     2     2    74  1777   307     0     0  1805     422
far                    -99     0     0     0     0  1778     0     0     0     0       0
as                     -99     0     0     0     0  1779     0     0     0     0       0
I                       27     4     1     1     4  1780   194     1     1  1807     327
could                  -99     0     0     0     0  1781     0     0     0     0       0
see                     27     4     3     3    11  1782    70     0     0  1808      41
my                     -99     0     0     0     0  1783     0     0     0     0       0
haircut                 27     4     7     7    20  1784   221     2     2  1809       6
haircut                 27     4     7     7    24  1784   244     6     6  1810       6
was                     27     4     3     3    26  1785   194     0     0  1813     383
as                      27     4     2     2    31  1786   119     1     1  1812     422
good                    27     4     4     4    33  1787   190     0     0  1811      52
good                    27     4     4     4    34  1787   263     1     1  1814      52
as                      27     4     2     2    39  1788    63     1     1  1815     422
I                      -99     0     0     0     0  1789     0     0     0     0       0
had                     27     4     3     3    43  1790   186     0     0  1816     130
been                    27     4     4     4    48  1791   177     1     1  1817     178
getting                 27     4     7     7    53  1792   258     1     1  1818      23
getting                 27     4     7     7    57  1792   188     5     5  1819      23
from                   -99     0     0     0     0  1793     0     0     0     0       0
the                     27     4     3     3    65  1794   194     0     0  1820    3511
professionals           27     5    13    13     8  1795   196     8     8  1822       2
over                   -99     0     0     0     0  1796     0     0     0     0       0
all                     27     5     3     3    21  1797   231     2     2  1823     167
all                     27     5     3     3    20  1797   211     1     1  1828     167
these                   27     5     5     5    25  1798   151     2     2  1824      73
these                   27     5     5     5    24  1798   197     1     1  1829      73
years.                  27     5     6     5    32  1799   176     3     3  1825     104
years.                  27     5     6     5    34  1799   206     5     5  1826     104
years.                  27     5     6     5    30  1799   205     1     1  1830     104
years.                  27     5     6     5    35  1799    89     6     6  1831     104
'My                    -99     0     0     0     0  1800     0     0     0     0       0
God!'                   27     5     5     3    44  1801   116     4     4  1827      12
God!'                   27     5     5     3    44  1801   244     4     4  1832      12
I                      -99     0     0     0     0  1802     0     0     0     0       0
thought                 27     5     7     7    53  1803   208     5     5  1833      24
to                     -99     0     0     0     0  1804     0     0     0     0       0
myself,                 27     5     7     6    63  1805   302     4     4  1834      14
'I've                  -99     0     0     0     0  1806     0     0     0     0       0
been                    27     5     4     4    73  1807   204     0     0  1835     178
been                    27     5     4     4    76  1807   195     3     3  1836     178
squandering             28     1    11    11     6  1808   138     6     6  1838       1
squandering             28     1    11    11     4  1808   234     4     4  1839       1
squandering             28     1    11    11    11  1808   227    11    11  1852       1
seven                   28     1     5     5    16  1809   134     4     4  1841      13
pounds                  28     1     6     6    18  1810   140     0     0  1840       2
pounds                  28     1     6     6    23  1810   102     5     5  1842       2
pounds                  28     1     6     6    24  1810    52     6     6  1854       2
a                       28     1     1     1    26  1811   213     1     1  1853    1434
month!'                 28     1     7     5    32  1812   266     5     5  1843      10
month!'                 28     1     7     5    27  1812   107     0     0  1855      10
Not                     28     1     3     3    35  1813   243     0     0  1856     277
to                     -99     0     0     0     0  1814     0     0     0     0       0
mention                 28     1     7     7    42  1815   278     0     0  1844       3
mention                 28     1     7     7    48  1815   255     6     6  1845       3
mention                 28     1     7     7    45  1815   213     3     3  1857       3
all                     28     1     3     3    53  1816   148     3     3  1858     167
all                     28     1     3     3    52  1816   116     2     2  1859     167
all                     28     1     3     3    51  1816   199     1     1  1862     167
the                     28     1     3     3    55  1817   204     1     1  1846    3511
the                     28     1     3     3    56  1817   186     2     2  1861    3511
effort                  28     1     6     6    62  1818   208     4     4  1847       7
effort                  28     1     6     6    60  1818   231     2     2  1860       7
effort                  28     1     6     6    61  1818   207     3     3  1863       7
I'd                    -99     0     0     0     0  1819     0     0     0     0       0
put                     28     1     3     3    70  1820   157     1     1  1848      26
put                     28     1     3     3    71  1820   187     2     2  1864      26
in                      28     1     2     2    74  1821    79     1     1  1849    1091
to                      28     1     2     2    77  1822   112     1     1  1865    1597
walking                 28     2     7     7     1  1823   269     1     1  1866       5
painfully               28     2     9     9    13  1824   207     5     5  1867       1
painfully               28     2     9     9    17  1824   220     9     9  1868       1
up                     -99     0     0     0     0  1825     0     0     0     0       0
and                    -99     0     0     0     0  1826     0     0     0     0       0
down                    28     2     4     4    25  1827   225     0     0  1869      38
Marchmont               28     2     9     9    37  1828   220     7     7  1870       2
Marchmont               28     2     9     9    34  1828    89     4     4  1871       2
Street                  28     2     6     6    42  1829   267     2     2  1872      15
leaning                 28     2     7     7    48  1830   239     1     1  1873       1
leaning                 28     2     7     7    54  1830   213     7     7  1874       1
on                     -99     0     0     0     0  1831     0     0     0     0       0
a                      -99     0     0     0     0  1832     0     0     0     0       0
Zimmer                  28     2     6     6    60  1833   219     0     0  1875       1
frame                   28     2     5     5    69  1834   228     2     2  1876       3
to                     -99     0     0     0     0  1835     0     0     0     0       0
qualify                -99     0     0     0     0  1836     0     0     0     0       0
for                     28     3     3     3     9  1837   213     1     1  1878     519
the                    -99     0     0     0     0  1838     0     0     0     0       0
OAP                     28     3     3     3    19  1839   296     3     3  1879       1
discount,              -99     0     0     0     0  1840     0     0     0     0       0
now                     28     3     3     3    30  1841   273     0     0  1880     107
revealed                28     3     8     8    37  1842   244     3     3  1881       9
revealed                28     3     8     8    42  1842   201     8     8  1882       9
as                     -99     0     0     0     0  1843     0     0     0     0       0
a                       28     3     1     1    47  1844   335     1     1  1883    1434
terrible               -99     0     0     0     0  1845     0     0     0     0       0
waste                   28     3     5     5    57  1846   226     0     0  1884      12
waste                   28     3     5     5    60  1846   202     3     3  1885      12
waste                   28     3     5     5    57  1846   146     0     0  1886      12
of                     -99     0     0     0     0  1847     0     0     0     0       0
time.                   28     3     5     4    67  1848   190     1     1  1887     105
time.                   28     3     5     4    70  1848    88     4     4  1888     105
My                      28     3     2     2    76  1849   144     0     0  1889      91
My                      28     3     2     2    78  1849    96     2     2  1890      91
do-it-yourself         -99     0     0     0     0  1850     0     0     0     0       0
haircut                -99     0     0     0     0  1851     0     0     0     0       0
seemed                 -99     0     0     0     0  1852     0     0     0     0       0
to                     -99     0     0     0     0  1853     0     0     0     0       0
be                     -99     0     0     0     0  1854     0     0     0     0       0
a                      -99     0     0     0     0  1855     0     0     0     0       0
confirmation           -99     0     0     0     0  1856     0     0     0     0       0
of                     -99     0     0     0     0  1857     0     0     0     0       0
an                     -99     0     0     0     0  1858     0     0     0     0       0
idea                   -99     0     0     0     0  1859     0     0     0     0       0
that                   -99     0     0     0     0  1860     0     0     0     0       0
had                    -99     0     0     0     0  1861     0     0     0     0       0
been                   -99     0     0     0     0  1862     0     0     0     0       0
at                     -99     0     0     0     0  1863     0     0     0     0       0
the                    -99     0     0     0     0  1864     0     0     0     0       0
back                   -99     0     0     0     0  1865     0     0     0     0       0
of                     -99     0     0     0     0  1866     0     0     0     0       0
my                     -99     0     0     0     0  1867     0     0     0     0       0
mind                   -99     0     0     0     0  1868     0     0     0     0       0
since                  -99     0     0     0     0  1869     0     0     0     0       0
the                    -99     0     0     0     0  1870     0     0     0     0       0
time                   -99     0     0     0     0  1871     0     0     0     0       0
I                      -99     0     0     0     0  1872     0     0     0     0       0
started                -99     0     0     0     0  1873     0     0     0     0       0
losing                 -99     0     0     0     0  1874     0     0     0     0       0
my                     -99     0     0     0     0  1875     0     0     0     0       0
hair                   -99     0     0     0     0  1876     0     0     0     0       0
to                     -99     0     0     0     0  1877     0     0     0     0       0
male-pattern           -99     0     0     0     0  1878     0     0     0     0       0
baldness.               29     1     9     8     2  1879   208     2     2  1892       1
baldness.               29     1     9     8     5  1879   215     5     5  1893       1
baldness.               29     1     9     8     6  1879    63     6     6  1894       1
A                      -99     0     0     0     0  1880     0     0     0     0       0
bald                    29     1     4     4    15  1881   211     3     3  1895       3
man                    -99     0     0     0     0  1882     0     0     0     0       0
like                    29     1     4     4    23  1883   189     2     2  1896      99
me                     -99     0     0     0     0  1884     0     0     0     0       0
often                   29     1     5     5    30  1885   184     1     1  1897      31
often                   29     1     5     5    34  1885   256     5     5  1898      31
