WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
of                      11     3     2     2    36   632   178     1     1   374    1757
the                    -99     0     0     0     0   633     0     0     0     0       0
last                   -99     0     0     0     0   634     0     0     0     0       0
century                 11     3     7     7    51   635   252     4     4   375       4
this                   -99     0     0     0     0   636     0     0     0     0       0
congenital              11     3    10    10    65   637   198     5     5   376       1
failure                 11     3     7     7    73   638   176     2     2   377       5
to                     -99     0     0     0     0   639     0     0     0     0       0
plan                    11     4     4     4     5   640   188     2     2   378       8
ahead                  -99     0     0     0     0   641     0     0     0     0       0
didn't                  11     4     6     6    14   642   237     0     0   379     -99
matter                  11     4     6     6    24   643   172     3     3   380       9
so                     -99     0     0     0     0   644     0     0     0     0       0
much                   -99     0     0     0     0   645     0     0     0     0       0
because                 11     4     7     7    39   646   212     3     3   381      78
of                     -99     0     0     0     0   647     0     0     0     0       0
two                    -99     0     0     0     0   648     0     0     0     0       0
saving                  11     4     6     6    52   649   196     1     1   382       3
saving                  11     4     6     6    55   649   165     4     4   384       3
graces,                 11     4     7     6    62   650   356     4     4   383       1
now                     11     4     3     3    67   651    90     1     1   385     107
disappearing            11     5    12    12     6   652   165     6     6   386       1
fast.                   11     5     5     4    15   653   163     2     2   387       6
The                    -99     0     0     0     0   654     0     0     0     0       0
first                   11     5     5     5    30   655   230     3     3   388      87
was                    -99     0     0     0     0   656     0     0     0     0       0
the                    -99     0     0     0     0   657     0     0     0     0       0
state                   11     5     5     5    45   658   227     4     4   389      36
pension;                11     5     8     7    53   659   180     6     6   390      14
never                   11     5     5     5    61   660   237     5     5   391      28
generous,               11     5     9     8    70   661   173     8     8   392       2
often                   11     5     5     5    74   662   198     2     2   393      31
inadequate              12     1    10    10     3   663   286     3     3   394       2
but                    -99     0     0     0     0   664     0     0     0     0       0
never                   12     1     5     5    19   665   157     4     4   395      28
never                   12     1     5     5    16   665   187     1     1   396      28
means-tested            12     1    12    12    28   666   285     7     7   397     -99
and                    -99     0     0     0     0   667     0     0     0     0       0
always                  12     1     6     6    39   668   229     1     1   398      26
available               12     1     9     9    50   669   248     5     5   399      12
to                     -99     0     0     0     0   670     0     0     0     0       0
all.                    12     1     4     3    58   671   211     0     0   400     167
The                    -99     0     0     0     0   672     0     0     0     0       0
second                  12     1     6     6    71   673   186     4     4   401      18
was                     12     1     3     3    74   674   125     0     0   402     383
the                    -99     0     0     0     0   675     0     0     0     0       0
employer-funded         12     2    15    15     4   676   154     0     0   403     -99
employer-funded         12     2    15    15    17   676   277    13    13   404     -99
final                   12     2     5     5    24   677   195     4     4   406      22
salary                  12     2     6     6    29   678   221     3     3   405      23
salary                  12     2     6     6    31   678   171     5     5   407      23
scheme                 -99     0     0     0     0   679     0     0     0     0       0
for                    -99     0     0     0     0   680     0     0     0     0       0
staff.                  12     2     6     5    47   681   243     3     3   408      25
Most                    12     2     4     4    55   682   188     4     4   409      93
workers                -99     0     0     0     0   683     0     0     0     0       0
may                     12     2     3     3    67   684   151     3     3   410      67
not                    -99     0     0     0     0   685     0     0     0     0       0
have                    12     2     4     4    72   686   126     0     0   411     361
even                    12     3     4     4     4   687   103     4     4   412      84
noticed                -99     0     0     0     0   688     0     0     0     0       0
that                   -99     0     0     0     0   689     0     0     0     0       0
they                    12     3     4     4    21   690   222     3     3   413     258
were                   -99     0     0     0     0   691     0     0     0     0       0
members                 12     3     7     7    31   692   231     3     3   414      12
of                     -99     0     0     0     0   693     0     0     0     0       0
such                    12     3     4     4    43   694   297     4     4   415      87
schemes                -99     0     0     0     0   695     0     0     0     0       0
-                      -99     0     0     0     0   696     0     0     0     0       0
to                      12     3     2     2    56   697   187     2     2   416    1597
which                  -99     0     0     0     0   698     0     0     0     0       0
they                   -99     0     0     0     0   699     0     0     0     0       0
often                   12     3     5     5    69   700   184     1     1   417      31
often                   12     3     5     5    73   700    98     5     5   418      31
made                   -99     0     0     0     0   701     0     0     0     0       0
no                     -99     0     0     0     0   702     0     0     0     0       0
contribution            12     4    12    12     6   703   216     3     3   419       8
of                     -99     0     0     0     0   704     0     0     0     0       0
their                   12     4     5     5    24   705   357     5     5   420     225
own                    -99     0     0     0     0   706     0     0     0     0       0
-                      -99     0     0     0     0   707     0     0     0     0       0
until                   12     4     5     5    31   708   115     0     0   421      23
that                   -99     0     0     0     0   709     0     0     0     0       0
happy                   12     4     5     5    45   710   207     3     3   422       7
moment                 -99     0     0     0     0   711     0     0     0     0       0
when                    12     4     4     4    56   712   181     1     1   423     144
they                   -99     0     0     0     0   713     0     0     0     0       0
collected               12     4     9     9    69   714   170     4     4   424       2
their                   12     4     5     5    75   715    74     0     0   425     225
gold                   -99     0     0     0     0   716     0     0     0     0       0
watch                  -99     0     0     0     0   717     0     0     0     0       0
and                    -99     0     0     0     0   718     0     0     0     0       0
discovered              12     5    10    10    17   719   220     2     2   426       5
that                   -99     0     0     0     0   720     0     0     0     0       0
they                    12     5     4     4    34   721   212     3     3   427     258
would                  -99     0     0     0     0   722     0     0     0     0       0
be                     -99     0     0     0     0   723     0     0     0     0       0
on                      12     5     2     2    47   724   184     2     2   428     417
a                      -99     0     0     0     0   725     0     0     0     0       0
guaranteed              12     5    10    10    57   726   204     7     7   429       1
income                  12     5     6     6    65   727   199     4     4   430       5
of,                     12     5     3     2    70   728   180     2     2   431    1757
say,                    12     5     4     3    73   729   212     1     1   432      49
two-thirds              13     1    10    10     4   730   249     4     4   433     -99
of                      13     1     2     2    11   731   178     0     0   434    1757
their                  -99     0     0     0     0   732     0     0     0     0       0
final                   13     1     5     5    24   733   238     4     4   435      22
salary                 -99     0     0     0     0   734     0     0     0     0       0
for                     13     1     3     3    34   735   164     1     1   436     519
the                    -99     0     0     0     0   736     0     0     0     0       0
rest                   -99     0     0     0     0   737     0     0     0     0       0
of                      13     1     2     2    48   738   186     2     2   437    1757
their                  -99     0     0     0     0   739     0     0     0     0       0
days,                   13     1     5     4    57   740   161     2     2   438      28
irrespective            13     1    12    12    69   741   164     8     8   439       2
of                     -99     0     0     0     0   742     0     0     0     0       0
the                    -99     0     0     0     0   743     0     0     0     0       0
vagaries                13     2     8     8     8   744   117     8     8   441       1
vagaries                13     2     8     8     5   744   318     5     5   444       1
of                     -99     0     0     0     0   745     0     0     0     0       0
the                    -99     0     0     0     0   746     0     0     0     0       0
stock                   13     2     5     5    18   747   154     2     2   443       6
market.                 13     2     7     6    22   748   293     0     0   442      19
Now                    -99     0     0     0     0   749     0     0     0     0       0
these                   13     2     5     5    39   750   198     1     1   445      73
two                    -99     0     0     0     0   751     0     0     0     0       0
pillars                 13     2     7     7    50   752   209     2     2   446       1
are                    -99     0     0     0     0   753     0     0     0     0       0
crumbling.              13     2    10     9    62   754   219     2     2   447       1
The                    -99     0     0     0     0   755     0     0     0     0       0
worth                   13     2     5     5    76   756    83     1     1   448       8
of                     -99     0     0     0     0   757     0     0     0     0       0
the                    -99     0     0     0     0   758     0     0     0     0       0
state                   13     3     5     5    11   759    54     4     4   450      36
state                   13     3     5     5     8   759   150     1     1   451      36
pension                -99     0     0     0     0   760     0     0     0     0       0
was                    -99     0     0     0     0   761     0     0     0     0       0
eroded                  13     3     6     6    29   762   272     4     4   452       1
after                  -99     0     0     0     0   763     0     0     0     0       0
the                    -99     0     0     0     0   764     0     0     0     0       0
Thatcher                13     3     8     8    43   765   172     1     1   453      12
government              13     3    10    10    53   766   169     2     2   454      55
broke                   13     3     5     5    67   767   191     5     5   455       3
the                     13     3     3     3    71   768   120     3     3   456    3511
link                   -99     0     0     0     0   769     0     0     0     0       0
with                   -99     0     0     0     0   770     0     0     0     0       0
average                -99     0     0     0     0   771     0     0     0     0       0
earnings.               13     4     9     8    20   772   223     7     7   457       2
The                    -99     0     0     0     0   773     0     0     0     0       0
abolition               13     4     9     9    34   774   236     7     7   458       1
of                     -99     0     0     0     0   775     0     0     0     0       0
Serps                   13     4     5     5    44   776   337     4     4   459       1
(state                 -99     0     0     0     0   777     0     0     0     0       0
earnings-related        13     4    16    16    55   778   290     2     2   460     -99
earnings-related        13     4    16    16    63   778   310    10    10   461     -99
earnings-related        13     4    16    16    68   778   202    15    15   462     -99
earnings-related        13     4    16    16    63   778   245    10    10   463     -99
earnings-related        13     4    16    16    56   778   394     3     3   464     -99
earnings-related        13     4    16    16    62   778   276     9     9   465     -99
pension                 13     4     7     7    71   779   180     1     1   466      14
scheme)                -99     0     0     0     0   780     0     0     0     0       0
shortly                -99     0     0     0     0   781     0     0     0     0       0
after                   13     5     5     5    16   782   291     0     0   467      62
also                    13     5     4     4    25   783   197     3     3   468      58
weakened                13     5     8     8    35   784   274     8     8   469       2
the                    -99     0     0     0     0   785     0     0     0     0       0
state's                -99     0     0     0     0   786     0     0     0     0       0
provision.              13     5    10     9    48   787   212     0     0   470       4
provision.              13     5    10     9    56   787   193     8     8   471       4
Since                   13     5     5     5    64   788   196     5     5   472      32
Labour                 -99     0     0     0     0   789     0     0     0     0       0
came                    13     5     4     4    75   790   357     3     3   473      22
to                     -99     0     0     0     0   791     0     0     0     0       0
power                  -99     0     0     0     0   792     0     0     0     0       0
in                      14     1     2     2     6   793   212     0     0   474    1091
1997                   -99     0     0     0     0   794     0     0     0     0       0
we                      14     1     2     2    15   795   203     1     1   475     179
have                   -99     0     0     0     0   796     0     0     0     0       0
seen                    14     1     4     4    24   797   229     2     2   476      19
a                      -99     0     0     0     0   798     0     0     0     0       0
move                   -99     0     0     0     0   799     0     0     0     0       0
towards                 14     1     7     7    35   800   187     1     1   477      15
means-testing           14     1    13    13    45   801   219     3     3   478     -99
means-testing           14     1    13    13    54   801   240    12    12   479     -99
and                    -99     0     0     0     0   802     0     0     0     0       0
the                    -99     0     0     0     0   803     0     0     0     0       0
prospect                14     1     8     8    64   804   201     0     0   480       5
prospect                14     1     8     8    72   804   131     8     8   481       5
of                     -99     0     0     0     0   805     0     0     0     0       0
the                    -99     0     0     0     0   806     0     0     0     0       0
basic                   14     2     5     5     5   807   341     5     5   482      10
pension                -99     0     0     0     0   808     0     0     0     0       0
withering               14     2     9     9    18   809   285     4     4   483       1
on                     -99     0     0     0     0   810     0     0     0     0       0
the                     14     2     3     3    28   811   172     1     1   485    3511
vine.                   14     2     5     4    31   812   249     0     0   484       1
More                   -99     0     0     0     0   813     0     0     0     0       0
seriously,              14     2    10     9    47   814   242     5     5   486       7
however,               -99     0     0     0     0   815     0     0     0     0       0
we                      14     2     2     2    63   816   124     1     1   487     179
now                    -99     0     0     0     0   817     0     0     0     0       0
see                     14     2     3     3    72   818   146     3     3   488      41
the                    -99     0     0     0     0   819     0     0     0     0       0
move                   -99     0     0     0     0   820     0     0     0     0       0
from                   -99     0     0     0     0   821     0     0     0     0       0
final                   14     3     5     5    15   822   276     5     5   489      22
salary                 -99     0     0     0     0   823     0     0     0     0       0
schemes                 14     3     7     7    26   824   209     3     3   490      20
turn                   -99     0     0     0     0   825     0     0     0     0       0
into                   -99     0     0     0     0   826     0     0     0     0       0
a                       14     3     1     1    41   827   183     0     0   491    1434
stampede.               14     3     9     8    48   828   250     5     5   492       1
The                    -99     0     0     0     0   829     0     0     0     0       0
pensions                14     3     8     8    62   830   321     5     5   493       9
watchdog                14     3     8     8    69   831   276     3     3   494       1
Opra                    14     3     4     4    75   832   192     0     0   495       1
says                    14     4     4     4     4   833   189     4     4   496      47
58,000                 -99     0     0     0     0   834     0     0     0     0       0
company                -99     0     0     0     0   835     0     0     0     0       0
schemes                 14     4     7     7    20   836   176     0     0   497      20
schemes                 14     4     7     7    27   836   141     7     7   498      20
have                   -99     0     0     0     0   837     0     0     0     0       0
been                   -99     0     0     0     0   838     0     0     0     0       0
wound                  -99     0     0     0     0   839     0     0     0     0       0
up                     -99     0     0     0     0   840     0     0     0     0       0
and                    -99     0     0     0     0   841     0     0     0     0       0
30,000                 -99     0     0     0     0   842     0     0     0     0       0
of                     -99     0     0     0     0   843     0     0     0     0       0
the                    -99     0     0     0     0   844     0     0     0     0       0
remaining               14     4     9     9    68   845   156     3     3   499       1
110,000                 14     5     7     6     7   846   228     7     7   507     -99
at                      14     5     2     2    10   847   232     2     2   506     269
risk.                  -99     0     0     0     0   848     0     0     0     0       0
Prominent              -99     0     0     0     0   849     0     0     0     0       0
names                  -99     0     0     0     0   850     0     0     0     0       0
such                    14     5     4     4    33   851   201     0     0   502      87
as                     -99     0     0     0     0   852     0     0     0     0       0
Abbey                   14     5     5     5    44   853   178     3     3   503       1
Abbey                   14     5     5     5    43   853   330     2     2   505       1
Abbey                   14     5     5     5    44   853   217     3     3   508       1
National,               14     5     9     8    53   854   211     6     6   504      18
Ernst                   14     5     5     5    57   855   153     0     0   509       5
&                      -99     0     0     0     0   856     0     0     0     0       0
Young,                  14     5     6     5    66   857   167     1     1   510      43
Marks                  -99     0     0     0     0   858     0     0     0     0       0
&                      -99     0     0     0     0   859     0     0     0     0       0
Spencer,                15     1     8     7     2   860   236     2     2   520       1
BT                     -99     0     0     0     0   861     0     0     0     0       0
and                     15     1     3     3    15   862   164     3     3   522    1283
and                     15     1     3     3    14   862   210     2     2   523    1283
J                      -99     0     0     0     0   863     0     0     0     0       0
Sainsbury               15     1     9     9    18   864   171     0     0   521       1
Sainsbury               15     1     9     9    27   864   175     9     9   524       1
have                   -99     0     0     0     0   865     0     0     0     0       0
declared                15     1     8     8    41   866   208     8     8   525       7
their                  -99     0     0     0     0   867     0     0     0     0       0
schemes                 15     1     7     7    53   868   235     5     5   526      20
closed                 -99     0     0     0     0   869     0     0     0     0       0
to                      15     1     2     2    65   870    92     2     2   527    1597
newcomers.              15     1    10     9    74   871   102     8     8   528       1
The                     15     1     3     3    78   872   116     1     1   529    3511
supermarket             15     2    11    11     9   873   196     9     9   530       4
group                  -99     0     0     0     0   874     0     0     0     0       0
Iceland                -99     0     0     0     0   875     0     0     0     0       0
is                      15     2     2     2    28   876   251     2     2   531     717
even                   -99     0     0     0     0   877     0     0     0     0       0
disbanding              15     2    10    10    39   878   184     5     5   532       1
its                    -99     0     0     0     0   879     0     0     0     0       0
scheme                  15     2     6     6    54   880   224     5     5   533      22
for                    -99     0     0     0     0   881     0     0     0     0       0
current                 15     2     7     7    65   882   223     5     5   534      15
members,                15     2     8     7    76   883   159     8     8   535      12
an                     -99     0     0     0     0   884     0     0     0     0       0
extraordinary           15     3    13    13     7   885   165     7     7   536       5
and                    -99     0     0     0     0   886     0     0     0     0       0
morally                 15     3     7     7    24   887   248     6     6   537       1
questionable            15     3    12    12    32   888   209     6     6   538       1
move.                   15     3     5     4    42   889   291     3     3   539      10
This                   -99     0     0     0     0   890     0     0     0     0       0
abandonment             15     3    11    11    54   891   274     0     0   540       1
abandonment             15     3    11    11    64   891   200    10    10   541       1
of                      15     3     2     2    67   892   199     1     1   542    1757
final                  -99     0     0     0     0   893     0     0     0     0       0
salary                  15     4     6     6     6   894   221     6     6   545      23
schemes                 15     4     7     7    10   895   228     3     3   544      20
schemes                 15     4     7     7     7   895   198     0     0   546      20
schemes                 15     4     7     7    13   895   281     6     6   547      20
is                     -99     0     0     0     0   896     0     0     0     0       0
often                   15     4     5     5    21   897   307     3     3   548      31
said                    15     4     4     4    27   898   196     3     3   549      53
by                     -99     0     0     0     0   899     0     0     0     0       0
employers               15     4     9     9    37   900   237     5     5   550       7
to                     -99     0     0     0     0   901     0     0     0     0       0
be                     -99     0     0     0     0   902     0     0     0     0       0
because                 15     4     7     7    48   903   227     0     0   551      78
of                      15     4     2     2    58   904   194     2     2   552    1757
changes                 15     4     7     7    66   905   135     7     7   554       8
in                     -99     0     0     0     0   906     0     0     0     0       0
accounting              15     4    10    10    70   907   223     0     0   553       1
rules                   15     5     5     5     5   908   258     5     5   555       9
(a                     -99     0     0     0     0   909     0     0     0     0       0
red                    -99     0     0     0     0   910     0     0     0     0       0
herring);               15     5     9     7    16   911   231     3     3   556       1
because                 15     5     7     7    28   912   348     5     5   557      78
the                    -99     0     0     0     0   913     0     0     0     0       0
schemes                 15     5     7     7    37   914   231     2     2   558      20
schemes                 15     5     7     7    40   914   362     5     5   562      20
are                    -99     0     0     0     0   915     0     0     0     0       0
getting                 15     5     7     7    49   916   210     2     2   559      23
getting                 15     5     7     7    48   916   164     1     1   563      23
expensive               15     5     9     9    58   917   193     3     3   560       7
(true,                  15     5     6     4    67   918   207     2     1   561      13
(true,                  15     5     6     4    69   918   354     4     3   564      13
but                    -99     0     0     0     0   919     0     0     0     0       0
probably                16     1     8     8     6   920   261     6     6   565      12
not                    -99     0     0     0     0   921     0     0     0     0       0
unmanageably            16     1    12    12    17   922   222     4     4   566       1
unmanageably            16     1    12    12    25   922   170    12    12   568       1
so),                    16     1     4     2    30   923   240     4     4   567     154
and                    -99     0     0     0     0   924     0     0     0     0       0
because                 16     1     7     7    42   925   218     7     7   569      78
of                     -99     0     0     0     0   926     0     0     0     0       0
the                    -99     0     0     0     0   927     0     0     0     0       0
Chancellor,             16     1    11    10    54   928   200     4     4   570       7
Gordon                  16     1     6     6    68   929   152     6     6   571       3
Brown's                 16     1     7     7    72   930   134     3     3   572     -99
'stealth               -99     0     0     0     0   931     0     0     0     0       0
tax'                   -99     0     0     0     0   932     0     0     0     0       0
on                     -99     0     0     0     0   933     0     0     0     0       0
pension                 16     2     7     7    23   934   181     6     6   573      14
funds.                 -99     0     0     0     0   935     0     0     0     0       0
On                      16     2     2     2    33   936   213     1     1   574     417
this                   -99     0     0     0     0   937     0     0     0     0       0
last                   -99     0     0     0     0   938     0     0     0     0       0
point,                  16     2     6     5    46   939   230     1     1   575      26
at                     -99     0     0     0     0   940     0     0     0     0       0
least,                  16     2     6     5    56   941   157     1     1   576      26
the                    -99     0     0     0     0   942     0     0     0     0       0
companies               16     2     9     9    71   943   160     5     5   577      12
are                     16     2     3     3    76   944    70     0     0   578     351
right.                  16     3     6     5     6   945   239     6     6   579      38
Mr                     -99     0     0     0     0   946     0     0     0     0       0
Brown                  -99     0     0     0     0   947     0     0     0     0       0
took                    16     3     4     4    19   948   249     3     3   582      17
œ5bn                    16     3     4     4    24   949   306     3     3   581     -99
a                      -99     0     0     0     0   950     0     0     0     0       0
year                    16     3     4     4    28   951   184     0     0   580      51
out                    -99     0     0     0     0   952     0     0     0     0       0
of                     -99     0     0     0     0   953     0     0     0     0       0
the                     16     3     3     3    41   954   171     1     1   583    3511
pensions                16     3     8     8    50   955   182     6     6   584       9
system                  16     3     6     6    56   956   166     3     3   585      16
in                     -99     0     0     0     0   957     0     0     0     0       0
the                    -99     0     0     0     0   958     0     0     0     0       0
hope                    16     3     4     4    67   959   204     0     0   586      14
no                      16     3     2     2    73   960   123     1     1   587     117
one                    -99     0     0     0     0   961     0     0     0     0       0
would                  -99     0     0     0     0   962     0     0     0     0       0
notice                  16     4     6     6     6   963   280     0     0   588       3
-                      -99     0     0     0     0   964     0     0     0     0       0
a                      -99     0     0     0     0   965     0     0     0     0       0
typically               16     4     9     9    21   966   212     4     4   589       4
Brownian                16     4     8     8    31   967   262     4     4   590       1
attempt                 16     4     7     7    41   968   168     5     5   591       4
to                     -99     0     0     0     0   969     0     0     0     0       0
pretend                 16     4     7     7    52   970   218     5     5   592       1
that                   -99     0     0     0     0   971     0     0     0     0       0
public                  16     4     6     6    61   972   191     1     1   593      27
services                16     4     8     8    73   973   148     6     6   594      19
can                    -99     0     0     0     0   974     0     0     0     0       0
be                     -99     0     0     0     0   975     0     0     0     0       0
paid                    16     5     4     4     6   976   136     3     3   595       3
for                    -99     0     0     0     0   977     0     0     0     0       0
without                 16     5     7     7    19   978   178     7     7   596      33
without                 16     5     7     7    16   978   181     4     4   597      33
pain.                   16     5     5     4    24   979   177     4     4   598       4
Well,                  -99     0     0     0     0   980     0     0     0     0       0
we                     -99     0     0     0     0   981     0     0     0     0       0
now                     16     5     3     3    35   982   217     0     0   599     107
know                   -99     0     0     0     0   983     0     0     0     0       0
who                     16     5     3     3    44   984   182     0     0   600     157
will                    16     5     4     4    52   985   222     4     4   601     210
pay                    -99     0     0     0     0   986     0     0     0     0       0
for                    -99     0     0     0     0   987     0     0     0     0       0
Mr                     -99     0     0     0     0   988     0     0     0     0       0
Brown's                 16     5     7     7    64   989   252     0     0   602     -99
tax;                    16     5     4     3    73   990   193     1     1   603      16
the                     16     5     3     3    77   991   236     0     0   604    3511
young,                  17     1     6     5     2   992   257     2     2   605      43
the                    -99     0     0     0     0   993     0     0     0     0       0
pensioners              17     1    10    10    14   994   208     3     3   606       1
of                     -99     0     0     0     0   995     0     0     0     0       0
tomorrow,               17     1     9     8    30   996   166     5     5   607       3
few                    -99     0     0     0     0   997     0     0     0     0       0
of                     -99     0     0     0     0   998     0     0     0     0       0
them                    17     1     4     4    43   999   214     1     1   608      80
them                    17     1     4     4    43   999   106     1     1   610      80
rich.                   17     1     5     4    48  1000   178     1     1   609       4
So                     -99     0     0     0     0  1001     0     0     0     0       0
without                 17     1     7     7    67  1002   194     7     7   611      33
without                 17     1     7     7    64  1002   345     4     4   615      33
the                    -99     0     0     0     0  1003     0     0     0     0       0
state                   17     1     5     5    77  1004   220     5     5   612      36
state                   17     1     5     5    74  1004   190     2     2   616      36
or                      17     1     2     2    80  1005    79     2     2   617     194
our                    -99     0     0     0     0  1006     0     0     0     0       0
employers               17     2     9     9     4  1007   200     0     0   618       7
to                     -99     0     0     0     0  1008     0     0     0     0       0
look                    17     2     4     4    20  1009   218     3     3   619      18
after                  -99     0     0     0     0  1010     0     0     0     0       0
us,                    -99     0     0     0     0  1011     0     0     0     0       0
what                    17     2     4     4    32  1012   184     0     0   620     125
are                    -99     0     0     0     0  1013     0     0     0     0       0
we                     -99     0     0     0     0  1014     0     0     0     0       0
to                     -99     0     0     0     0  1015     0     0     0     0       0
do?                     17     2     3     2    48  1016   104     1     1   621      75
The                    -99     0     0     0     0  1017     0     0     0     0       0
answer                  17     2     6     6    56  1018   229     1     1   622       9
to                     -99     0     0     0     0  1019     0     0     0     0       0
that                    17     2     4     4    68  1020   176     3     3   623     871
was                    -99     0     0     0     0  1021     0     0     0     0       0
provided               -99     0     0     0     0  1022     0     0     0     0       0
as                     -99     0     0     0     0  1023     0     0     0     0       0
long                   -99     0     0     0     0  1024     0     0     0     0       0
ago                    -99     0     0     0     0  1025     0     0     0     0       0
as                     -99     0     0     0     0  1026     0     0     0     0       0
1988                    17     3     4     4    24  1027   246     0     0   624     -99
when                   -99     0     0     0     0  1028     0     0     0     0       0
the                    -99     0     0     0     0  1029     0     0     0     0       0
then                    17     3     4     4    40  1030   183     2     2   625      71
Chancellor,             17     3    11    10    51  1031   194     8     8   626       7
Nigel                  -99     0     0     0     0  1032     0     0     0     0       0
Lawson,                 17     3     7     6    63  1033   257     2     2   627       2
introduced              17     3    10    10    74  1034   123     5     5   628       4
personal               -99     0     0     0     0  1035     0     0     0     0       0
pensions.              -99     0     0     0     0  1036     0     0     0     0       0
They                    17     4     4     4    22  1037   222     3     3   629     258
were                   -99     0     0     0     0  1038     0     0     0     0       0
meant                  -99     0     0     0     0  1039     0     0     0     0       0
to                      17     4     2     2    36  1040   167     1     1   630    1597
be                     -99     0     0     0     0  1041     0     0     0     0       0
a                      -99     0     0     0     0  1042     0     0     0     0       0
portable                17     4     8     8    50  1043   193     7     7   631       2
answer                 -99     0     0     0     0  1044     0     0     0     0       0
to                     -99     0     0     0     0  1045     0     0     0     0       0
the                     17     4     3     3    65  1046   202     3     3   632    3511
one                    -99     0     0     0     0  1047     0     0     0     0       0
big                     17     4     3     3    70  1048   184     0     0   633      21
drawback                17     5     8     8     5  1049   302     5     5   634       2
with                   -99     0     0     0     0  1050     0     0     0     0       0
final                  -99     0     0     0     0  1051     0     0     0     0       0
salary                  17     5     6     6    23  1052   192     3     3   635      23
schemes                 17     5     7     7    32  1053   210     5     5   636      20
-                      -99     0     0     0     0  1054     0     0     0     0       0
that                   -99     0     0     0     0  1055     0     0     0     0       0
few                    -99     0     0     0     0  1056     0     0     0     0       0
of                      17     5     2     2    46  1057   177     0     0   637    1757
us                     -99     0     0     0     0  1058     0     0     0     0       0
remained                17     5     8     8    56  1059   222     4     4   638       5
with                   -99     0     0     0     0  1060     0     0     0     0       0
one                     17     5     3     3    69  1061   171     3     3   639     176
one                     17     5     3     3    66  1061   149     0     0   640     176
employer                17     5     8     8    73  1062   157     3     3   641       5
for                     18     1     3     3     2  1063   224     2     2   642     519
our                    -99     0     0     0     0  1064     0     0     0     0       0
working                 18     1     7     7    10  1065   219     2     2   643      22
working                 18     1     7     7    12  1065   250     4     4   648      22
lives.                 -99     0     0     0     0  1066     0     0     0     0       0
But                     18     1     3     3    23  1067   175     0     0   644     325
the                    -99     0     0     0     0  1068     0     0     0     0       0
record                  18     1     6     6    32  1069   208     1     1   645       8
has                     18     1     3     3    39  1070   209     1     1   649     239
not                    -99     0     0     0     0  1071     0     0     0     0       0
been                    18     1     4     4    47  1072   198     1     1   646     178
been                    18     1     4     4    46  1072   207     0     0   650     178
happy.                  18     1     6     5    54  1073    90     3     3   647       7
High                    18     1     4     4    58  1074   166     0     0   651      14
charges,                18     1     8     7    66  1075   149     3     3   652       6
misleading              18     2    10    10     4  1076   196     4     4   653       1
claims                 -99     0     0     0     0  1077     0     0     0     0       0
and                     18     2     3     3    19  1078   265     1     1   654    1283
spectacular             18     2    11    11    27  1079   300     5     5   655       3
mis-selling             18     2    11    11    40  1080   183     6     6   656     -99
have                   -99     0     0     0     0  1081     0     0     0     0       0
brought                 18     2     7     7    53  1082   230     2     2   657       9
brought                 18     2     7     7    56  1082    85     5     5   659       9
the                    -99     0     0     0     0  1083     0     0     0     0       0
industry                18     2     8     8    66  1084   119     3     3   658      13
into                   -99     0     0     0     0  1085     0     0     0     0       0
disrepute.              18     3    10     9     9  1086   203     9     9   661       1
The                    -99     0     0     0     0  1087     0     0     0     0       0
Government's            18     3    12    12    26  1088   167    11    11   662       4
'stakeholder'           18     3    13    11    36  1089   216     8     7   663       3
scheme                 -99     0     0     0     0  1090     0     0     0     0       0
was                     18     3     3     3    49  1091   195     0     0   664     383
an                     -99     0     0     0     0  1092     0     0     0     0       0
attempt                 18     3     7     7    59  1093   215     3     3   665       4
to                     -99     0     0     0     0  1094     0     0     0     0       0
remedy                  18     3     6     6    72  1095   164     5     5   666       1
these                   18     3     5     5    75  1096    64     1     1   667      73
